order_id,user_id,order_date,category,amount,city
100691,413,2023-03-08,Food,1436.71,成都
104793,169,2023-12-16,Electronics,459.81,武汉
100819,248,2023-09-07,Electronics,1776.31,西安
100963,477,2023-07-25,Food,1426.1,北京
101654,366,2023-07-13,Clothing,219.4,深圳
103034,7,2023-12-12,Electronics,643.61,成都
104615,193,2023-10-22,Food,573.93,杭州
104269,100,2023-06-08,Books,592.58,杭州
102739,500,2023-08-22,Food,48.76,深圳
101617,408,2023-08-30,Clothing,1247.47,杭州
103075,234,2023-05-22,Clothing,1415.53,
100478,288,2023-07-31,Books,1119.0,广州
102115,31,2023-11-25,Electronics,1212.31,广州
101788,129,2023-06-04,Food,389.38,广州
101677,288,2023-11-27,Electronics,1291.39,上海
102331,431,2023-10-07,Food,1645.16,西安
102180,220,2023-07-11,Clothing,1109.98,广州
100528,150,2023-07-31,Books,1560.55,深圳
102030,206,2023-01-20,Food,1980.89,广州
100534,235,2023-02-24,Clothing,616.27,武汉
102809,297,2023-01-18,Books,,深圳
100477,154,2023-12-29,Clothing,1613.49,北京
102552,438,2023-08-27,Food,1459.7,深圳
101110,98,2023-06-14,Food,1191.82,北京
104965,488,2023-05-12,Clothing,1213.62,武汉
100076,350,2023-05-08,Electronics,713.82,武汉
103974,390,2023-10-20,Food,1869.7,上海
102582,80,2023-10-03,Clothing,,武汉
103355,400,2023-03-01,Clothing,1852.0,武汉
104803,302,2023-07-10,Food,328.51,北京
100367,407,2023-07-05,Clothing,251.51,深圳
104187,227,2023-05-15,Clothing,298.85,深圳
103408,496,2023-12-10,Clothing,273.57,北京
103108,472,2023-09-09,Books,1126.05,杭州
100136,326,2023-08-24,Clothing,876.62,杭州
101142,365,2023-11-29,Food,376.11,武汉
103699,198,2023-10-28,Books,296.7,深圳
103391,416,2023-12-31,Food,1813.58,杭州
100142,285,2023-01-06,Clothing,180.37,武汉
103772,64,2023-07-05,Clothing,963.83,西安
103816,488,2023-01-26,Books,964.98,杭州
100216,467,2023-11-07,Books,1667.35,杭州
103234,165,2023-01-11,Books,1020.04,武汉
101726,25,2023-05-23,Books,1069.5,成都
103489,121,2023-07-31,Clothing,1597.42,深圳
100315,120,2023-10-01,Clothing,625.84,西安
101909,14,2023-11-05,Electronics,1739.32,杭州
104000,237,2023-02-06,Books,1191.36,北京
103327,124,2023-08-25,Clothing,1409.44,北京
100313,370,2023-08-13,Electronics,827.61,深圳
103278,21,2023-09-03,Electronics,711.44,深圳
101122,443,2023-02-25,Electronics,592.07,武汉
101200,212,2023-02-14,Books,1755.33,成都
100480,473,2023-08-19,,194.0,深圳
104245,386,2023-11-08,Clothing,1669.23,杭州
100699,486,2023-12-26,Books,1703.01,北京
104506,441,2023-07-17,Books,486.42,西安
103135,456,2023-01-22,Food,1017.64,广州
102451,380,2023-08-12,Food,1517.74,广州
103314,479,2023-12-24,,1983.76,北京
104440,284,2023-06-16,Clothing,370.08,杭州
101306,284,2023-01-21,Books,1324.86,杭州
100731,104,2023-11-18,Clothing,1669.88,杭州
104984,153,2023-03-23,Clothing,600.73,北京
104677,453,2023-11-19,Books,1769.37,广州
101837,393,2023-04-14,Clothing,755.54,深圳
103123,364,2023-05-25,Books,413.37,杭州
101827,59,2023-12-30,Clothing,660.95,西安
103568,80,2023-07-23,Electronics,919.79,武汉
100075,158,2023-07-06,Electronics,1798.86,深圳
104180,24,2023-09-19,Clothing,784.29,西安
103261,366,2023-05-08,Clothing,1283.87,
104722,83,2023-04-27,Books,47.53,杭州
104156,446,2023-11-28,Electronics,1386.09,武汉
100962,114,2023-07-09,,1221.97,武汉
102104,436,2023-01-09,Food,1121.17,广州
102614,197,2023-12-01,Clothing,857.17,杭州
100246,65,2023-08-04,Electronics,1493.87,西安
104837,87,2023-06-03,Books,,武汉
101524,451,2023-11-26,Books,1580.74,杭州
100454,68,2023-09-20,Books,919.03,北京
103455,428,2023-12-18,Books,316.32,上海
103814,196,2023-11-05,Food,213.09,武汉
102862,433,2023-09-13,Electronics,674.19,深圳
102681,442,2023-07-17,Electronics,1568.26,杭州
103457,192,2023-01-18,Clothing,1372.03,武汉
101888,266,2023-04-07,Books,339.99,武汉
103558,294,2023-04-04,Electronics,1432.16,西安
104147,398,2023-06-12,Food,434.85,北京
101023,281,2023-08-16,Clothing,1939.39,广州
101039,373,2023-01-05,Clothing,189.49,北京
101645,330,2023-04-16,Books,1397.97,武汉
102700,301,2023-09-14,Food,1051.44,武汉
102865,388,2023-07-15,Clothing,536.71,西安
101931,409,2023-12-14,Clothing,1044.31,深圳
101853,120,2023-01-11,Electronics,624.61,武汉
103453,32,2023-12-05,Books,458.99,广州
101336,28,2023-11-27,Food,577.28,武汉
102131,491,2023-07-23,Clothing,635.8,武汉
101189,352,2023-06-20,Food,798.14,
102534,276,2023-08-23,Food,198.48,西安
101844,183,2023-06-15,,39.84,成都
101295,56,2023-03-15,Books,444.59,上海
102950,58,2023-04-28,Electronics,1667.86,广州
100181,321,2023-08-15,Electronics,415.08,广州
100145,355,2023-05-05,Food,1331.28,成都
101038,96,2023-02-22,Food,545.7,西安
104554,111,2023-01-26,Books,33.88,武汉
100999,439,2023-07-15,Clothing,300.23,广州
104446,118,2023-07-07,Clothing,719.68,广州
104085,261,2023-10-25,Books,1799.44,杭州
101246,280,2023-04-19,Clothing,954.99,深圳
100624,217,2023-12-26,Books,174.03,广州
101222,50,2023-08-22,Food,1372.11,西安
101869,204,2023-07-13,Clothing,946.72,武汉
104593,259,2023-03-22,Electronics,455.76,武汉
103095,298,2023-07-08,Clothing,800.39,广州
100364,232,2023-03-30,Books,1994.55,成都
100918,340,2023-05-03,Clothing,1516.84,广州
103325,184,2023-09-18,Food,594.37,武汉
102346,67,2023-12-24,Food,1181.82,成都
103398,323,2023-01-09,Books,444.65,广州
101221,291,2023-03-09,Electronics,1627.57,西安
100344,418,2023-10-06,Books,514.09,深圳
101128,121,2023-09-14,Food,1625.67,杭州
102915,99,2023-11-05,Clothing,1994.71,成都
101647,200,2023-03-06,Food,435.33,杭州
100193,446,2023-04-07,Clothing,1147.88,深圳
104941,431,2023-01-09,Clothing,1253.55,西安
102562,43,2023-08-03,Electronics,121.54,北京
101405,111,2023-08-16,Books,1609.33,杭州
102762,294,2023-08-28,Clothing,1506.3,武汉
104376,271,2023-09-02,Food,1419.41,北京
104764,32,2023-08-05,Electronics,1738.02,西安
104653,413,2023-09-19,Food,1006.19,西安
104061,113,2023-04-24,Food,668.75,上海
102066,276,2023-12-03,Electronics,1447.98,武汉
100208,318,2023-12-16,Clothing,1000.36,广州
104555,230,2023-12-22,Clothing,121.62,广州
101269,401,2023-12-25,Clothing,974.99,北京
104863,217,2023-12-21,Clothing,1582.18,杭州
104040,25,2023-01-05,Books,582.81,深圳
102537,146,2023-08-07,Food,740.88,武汉
100728,463,2023-01-18,Clothing,249.36,西安
102843,124,2023-12-07,Books,1675.05,武汉
101885,134,2023-11-06,Books,1889.09,广州
102878,285,2023-10-10,Clothing,830.52,武汉
101118,281,2023-09-05,Clothing,1393.19,北京
104273,364,2023-12-29,Clothing,1142.47,杭州
103229,344,2023-06-07,Books,1163.48,武汉
103025,244,2023-04-12,Books,1214.86,广州
101004,231,2023-06-21,Food,728.31,杭州
101474,316,2023-12-13,Food,1535.28,杭州
100276,307,2023-01-29,Electronics,416.8,深圳
100330,122,2023-06-04,Electronics,,武汉
103944,86,2023-03-16,Electronics,99.12,上海
101521,440,2023-08-15,Books,25.65,武汉
101563,434,2023-03-17,Electronics,705.71,深圳
101278,493,2023-09-29,Electronics,203.75,成都
100919,229,2023-03-23,Clothing,1137.05,广州
102637,196,2023-09-20,Electronics,682.17,杭州
102257,498,2023-09-11,Electronics,432.83,深圳
100583,225,2023-03-02,Clothing,427.66,成都
102635,471,2023-09-26,Books,,
101764,195,2023-12-02,Electronics,683.38,深圳
103316,348,2023-12-18,Food,1335.46,上海
100327,389,2023-12-28,Books,902.72,北京
102173,325,2023-08-19,Electronics,82.61,深圳
102501,155,2023-01-13,Clothing,1266.8,深圳
100917,69,2023-08-26,Electronics,799.6,北京
104861,236,2023-04-02,Books,945.04,武汉
102470,142,2023-08-21,Electronics,1416.55,成都
101743,464,2023-10-21,Clothing,1278.35,杭州
101335,351,2023-08-31,Books,360.88,北京
101475,165,2023-02-01,Electronics,1185.02,广州
101194,476,2023-01-29,Food,1134.24,成都
104589,44,2023-08-12,Food,96.79,武汉
102539,53,2023-04-21,Food,364.87,上海
101638,484,2023-01-16,Books,299.71,
104539,474,2023-05-15,Electronics,1313.87,广州
102341,179,2023-12-28,,1030.96,广州
104843,471,2023-06-25,Electronics,1926.12,成都
101062,375,2023-08-28,Food,1736.65,广州
104068,172,2023-10-16,Books,653.32,广州
100982,112,2023-10-21,Food,373.74,深圳
102377,14,2023-04-11,Books,1367.06,北京
102480,450,2023-06-03,Clothing,1751.33,西安
101051,8,2023-03-27,Food,1173.55,武汉
102911,457,2023-08-14,Clothing,1019.58,西安
103532,69,2023-01-30,Electronics,629.34,上海
104370,461,2023-02-12,Food,1273.65,武汉
101112,320,2023-03-16,Books,99.31,深圳
103623,253,2023-12-26,Books,811.53,上海
103629,348,2023-12-04,Food,39.52,成都
104601,63,2023-05-10,Electronics,818.33,北京
103246,47,2023-12-29,Clothing,193.83,北京
103796,94,2023-06-28,Food,899.17,
104271,340,2023-08-19,Books,1013.83,武汉
103933,448,2023-10-03,Books,1609.77,武汉
102980,154,2023-11-16,Books,111.26,深圳
101756,239,2023-11-16,Clothing,485.65,成都
104154,222,2023-09-16,Books,526.93,西安
100456,131,2023-01-02,Clothing,1160.84,北京
104680,421,2023-09-26,Food,1736.0,北京
103613,232,2023-04-15,Food,1665.68,武汉
104361,100,2023-10-06,Books,385.22,上海
103185,75,2023-12-08,Clothing,1717.11,广州
100988,252,2023-04-04,Food,,广州
103120,111,2023-02-03,Books,1359.26,北京
101318,464,2023-06-07,Electronics,917.81,广州
102756,131,2023-11-06,Electronics,289.14,武汉
103021,324,2023-06-19,Electronics,1229.0,北京
101216,277,2023-08-16,Electronics,268.85,西安
102325,70,2023-04-25,Clothing,608.78,杭州
101939,435,2023-04-26,Electronics,1847.08,
102820,158,2023-08-20,Books,1111.06,上海
103904,406,2023-05-15,Clothing,1280.8,武汉
102235,256,2023-01-24,Food,848.26,上海
101418,322,2023-12-18,Books,1948.77,上海
104935,386,2023-01-16,Electronics,920.71,成都
104850,478,2023-09-28,Clothing,928.19,北京
104672,54,2023-11-01,Books,1106.01,北京
103556,232,2023-12-20,Electronics,1215.31,北京
104970,111,2023-06-14,Books,1731.67,武汉
103964,189,2023-10-15,Clothing,865.49,深圳
101108,398,2023-08-09,Food,1372.63,上海
102405,440,2023-10-01,Books,853.43,杭州
104801,488,2023-01-29,Electronics,293.86,西安
104471,142,2023-09-21,Food,1242.31,西安
102316,240,2023-07-01,Books,938.44,武汉
104121,137,2023-12-11,,211.81,北京
101128,121,2023-09-14,Food,1625.67,杭州
101783,412,2023-09-12,Food,553.31,北京
103020,378,2023-06-24,Electronics,320.93,西安
100044,345,2023-12-01,Electronics,130.62,成都
102673,12,2023-11-04,Books,1108.59,深圳
101662,496,2023-12-27,Electronics,1392.0,西安
101214,282,2023-06-13,Food,291.7,杭州
100793,109,2023-01-12,Clothing,255.09,北京
104256,155,2023-05-23,Books,1698.03,武汉
102973,206,2023-03-06,Food,424.12,武汉
101684,196,2023-05-12,Electronics,238.14,上海
100641,62,2023-09-15,Electronics,366.9,北京
104870,87,2023-04-23,Food,697.25,成都
101949,348,2023-03-17,Books,1901.29,武汉
104994,252,2023-05-12,Electronics,1424.53,成都
101595,447,2023-12-11,Electronics,873.26,北京
104973,7,2023-06-04,Electronics,501.65,广州
104438,254,2023-03-22,Books,1547.08,深圳
101463,426,2023-02-04,Books,1359.43,广州
102194,425,2023-01-27,Books,266.45,武汉
104419,219,2023-07-10,Electronics,104.73,杭州
102330,154,2023-07-27,Books,1965.57,深圳
101230,123,2023-11-14,Clothing,1100.42,西安
100230,466,2023-12-25,Food,1301.99,上海
100464,127,2023-08-24,,318.69,深圳
102162,139,2023-05-10,Clothing,176.35,上海
100605,68,2023-10-31,Clothing,1043.69,西安
102669,97,2023-11-22,Electronics,1241.56,广州
101938,31,2023-06-20,Clothing,1657.49,深圳
102093,179,2023-02-23,Food,1833.31,成都
101528,216,2023-11-05,Food,911.99,北京
102127,97,2023-10-10,Clothing,1280.39,北京
103336,382,2023-12-29,Books,1320.23,广州
100610,36,2023-09-29,Electronics,1224.54,广州
104127,187,2023-09-30,Clothing,457.58,杭州
103491,402,2023-10-23,Books,1461.9,北京
103892,359,2023-05-29,Electronics,225.71,成都
102138,494,2023-09-14,Food,900.49,广州
101620,483,2023-09-10,Food,477.09,北京
100226,47,2023-07-22,Electronics,536.27,上海
104900,395,2023-09-20,Books,1021.09,武汉
100607,356,2023-03-09,Books,150.95,武汉
103241,196,2023-01-11,Books,878.22,西安
102287,387,2023-03-17,Electronics,208.99,成都
103609,158,2023-05-16,Electronics,1454.71,广州
103452,101,2023-04-18,Clothing,273.93,西安
102003,488,2023-01-27,Books,996.06,广州
100360,128,2023-02-28,Electronics,1473.99,西安
103561,426,2023-10-10,Books,188.41,杭州
100800,215,2023-02-23,Electronics,572.59,上海
103207,298,2023-09-24,Clothing,243.25,杭州
104321,6,2023-07-11,Books,1534.25,成都
104682,175,2023-04-25,Food,1064.92,上海
104767,455,2023-06-25,Electronics,1883.31,杭州
101366,455,2023-01-27,Electronics,772.08,西安
104923,338,2023-05-06,Electronics,1397.78,上海
101342,378,2023-07-31,Clothing,757.31,深圳
101407,74,2023-04-17,Food,954.48,成都
100445,158,2023-03-23,Books,1375.29,
101267,8,2023-02-27,Clothing,1821.16,广州
102599,497,2023-02-16,Food,1587.8,广州
100095,156,2023-05-27,Clothing,865.48,成都
102427,477,2023-03-18,Electronics,221.4,
103894,5,2023-12-22,Books,328.93,广州
103558,294,2023-04-04,Electronics,1432.16,西安
101115,445,2023-05-28,Electronics,693.11,上海
104459,248,2023-09-20,Electronics,212.04,上海
101916,311,2023-04-10,Clothing,1741.02,北京
104294,30,2023-08-13,Books,1833.42,杭州
104054,158,2023-10-25,Food,1725.16,北京
101678,99,2023-11-13,Electronics,1915.01,深圳
101507,161,2023-11-05,Food,1735.67,武汉
104932,266,2023-11-24,Electronics,913.98,武汉
100051,136,2023-08-21,Food,851.78,西安
100448,213,2023-12-26,Books,1517.13,深圳
104580,58,2023-07-15,Electronics,271.51,上海
101868,140,2023-09-04,Electronics,1902.52,成都
104166,62,2023-08-06,Electronics,1212.39,深圳
104915,313,2023-05-15,Clothing,816.4,杭州
102893,170,2023-04-30,Books,297.02,成都
100218,318,2023-05-09,Clothing,1260.21,北京
104035,465,2023-06-27,Food,885.91,成都
100725,498,2023-10-29,Clothing,1111.67,武汉
101766,339,2023-03-29,Books,1757.99,上海
100001,115,2023-03-13,Electronics,1356.63,上海
102942,130,2023-11-04,Electronics,1256.81,武汉
101748,309,2023-06-25,Food,743.97,北京
102737,391,2023-08-02,Electronics,1526.82,武汉
101024,303,2023-11-02,Books,1265.78,武汉
103426,57,2023-05-18,Food,1048.84,上海
102850,311,2023-09-23,Books,93.78,上海
103958,170,2023-01-11,Electronics,877.46,武汉
102412,226,2023-01-05,Books,83.64,成都
102608,205,2023-06-17,Food,1641.38,武汉
100913,373,2023-02-08,Electronics,1700.68,北京
102901,50,2023-06-09,Food,363.05,武汉
102606,343,2023-07-12,Books,1415.39,上海
102585,134,2023-01-17,Electronics,1038.89,广州
101020,378,2023-05-26,Books,1256.7,广州
100876,491,2023-01-21,Food,768.93,上海
100928,250,2023-09-04,Electronics,1008.66,广州
102530,242,2023-08-25,Clothing,1873.04,广州
102065,375,2023-05-24,Clothing,519.41,北京
100235,316,2023-07-28,Food,75.11,成都
102505,11,2023-01-08,Clothing,200.16,武汉
103877,243,2023-02-10,Books,1368.7,北京
103794,252,2023-06-03,Clothing,1604.04,广州
100809,448,2023-01-21,Food,726.83,成都
102238,467,2023-08-25,Food,270.81,武汉
100290,309,2023-03-20,Electronics,362.52,西安
104498,22,2023-05-26,Food,131.38,广州
101240,101,2023-04-16,Food,606.47,杭州
100860,381,2023-11-28,Books,482.81,杭州
104525,392,2023-05-19,Food,1511.25,成都
104719,69,2023-04-30,Food,1532.5,西安
101598,156,2023-11-13,Food,1384.42,武汉
100622,9,2023-10-28,Electronics,37.45,深圳
101316,335,2023-01-10,Books,1815.29,北京
103925,264,2023-02-05,Books,886.68,杭州
104828,30,2023-09-24,Food,1276.71,成都
101996,85,2023-10-22,Electronics,178.32,杭州
103934,301,2023-09-28,,1770.75,北京
103153,16,2023-05-11,Books,1723.74,武汉
104024,375,2023-01-15,Electronics,1780.07,上海
104454,416,2023-10-13,Electronics,711.73,广州
101083,478,2023-06-30,Food,1104.66,成都
100013,344,2023-05-17,Electronics,1222.17,广州
103697,325,2023-11-21,Books,1115.54,广州
103580,293,2023-06-22,Electronics,511.34,深圳
104974,26,2023-09-25,Food,1791.47,深圳
100213,102,2023-07-16,Books,222.24,武汉
102315,50,2023-03-12,Books,1391.33,成都
104477,420,2023-03-12,Food,1062.34,深圳
101091,49,2023-01-20,Books,717.75,广州
102857,411,2023-01-15,Books,1700.37,杭州
102999,230,2023-01-11,Books,1893.74,成都
103534,116,2023-04-29,Books,1064.48,成都
100747,70,2023-09-26,Electronics,355.74,深圳
104598,10,2023-10-08,Books,504.85,杭州
100550,495,2023-08-09,Electronics,30.99,杭州
100494,87,2023-03-13,Books,376.26,北京
100888,200,2023-12-11,Electronics,1074.32,上海
104934,282,2023-03-31,Food,1667.52,成都
100935,457,2023-10-21,Clothing,121.26,杭州
103231,210,2023-12-31,Books,890.63,武汉
103157,43,2023-05-06,Electronics,914.83,成都
100103,399,2023-08-06,,360.01,西安
104563,56,2023-04-15,Books,1137.08,西安
104409,317,2023-11-01,Books,531.2,上海
101388,22,2023-06-12,Clothing,887.37,成都
102449,173,2023-06-22,Electronics,1988.33,北京
101699,335,2023-03-27,Electronics,129.75,西安
102056,451,2023-09-20,Books,1012.6,杭州
103189,209,2023-01-31,Books,95.39,
100047,448,2023-02-08,Books,1617.96,上海
102533,160,2023-12-26,Clothing,406.54,上海
102651,178,2023-08-16,Clothing,929.28,西安
103671,25,2023-04-12,Food,1168.13,杭州
100987,318,2023-06-11,Books,1797.26,杭州
100877,198,2023-05-12,Food,59.16,成都
102923,230,2023-04-12,Food,1889.05,武汉
101327,4,2023-01-04,Clothing,1853.01,杭州
103501,80,2023-12-11,Electronics,291.59,武汉
102137,453,2023-04-21,Clothing,1539.96,广州
104051,368,2023-08-13,Books,532.91,深圳
104083,470,2023-05-02,Books,1074.61,深圳
101534,410,2023-05-25,Clothing,177.95,成都
104481,218,2023-09-12,Clothing,1050.91,武汉
103128,307,2023-07-08,Books,1643.22,广州
103610,443,2023-10-24,Food,105.09,武汉
100779,74,2023-06-11,Clothing,1560.09,西安
103386,12,2023-01-14,Food,662.23,上海
100502,124,2023-04-09,Food,1632.28,杭州
103883,472,2023-07-12,Books,1367.99,杭州
101436,388,2023-08-09,Electronics,400.74,北京
103295,416,2023-06-25,Food,1702.68,杭州
100176,211,2023-12-22,Books,583.55,武汉
101393,80,2023-01-03,Food,1298.02,杭州
101942,179,2023-07-20,Books,152.93,杭州
102572,46,2023-03-01,Electronics,373.18,上海
104802,206,2023-04-12,Electronics,967.43,杭州
101100,164,2023-10-04,Clothing,660.39,深圳
103767,422,2023-01-09,Electronics,465.44,西安
102735,190,2023-03-16,Food,674.11,成都
104395,131,2023-10-14,Food,1374.31,杭州
104538,69,2023-06-28,Food,1577.17,北京
103972,68,2023-08-09,Food,914.56,广州
104237,92,2023-07-08,Food,229.14,广州
103719,167,2023-04-04,Clothing,318.83,深圳
100248,485,2023-11-11,Electronics,1457.21,杭州
104244,314,2023-03-04,Books,1143.08,深圳
103833,342,2023-02-17,Clothing,1685.82,武汉
101376,491,2023-02-09,Electronics,337.88,上海
102574,112,2023-11-23,Food,926.09,深圳
102068,419,2023-08-15,Clothing,655.28,深圳
104091,375,2023-03-09,Electronics,141.42,成都
101747,160,2023-10-26,Clothing,303.34,杭州
104721,193,2023-11-24,Electronics,1527.23,西安
104372,283,2023-06-06,Electronics,11.63,上海
102576,159,2023-01-28,Books,1414.77,广州
102728,391,2023-04-29,Clothing,621.33,杭州
101964,3,2023-10-12,Books,1603.02,上海
102729,164,2023-09-29,Books,214.81,杭州
100483,246,2023-04-17,Food,613.34,北京
103474,37,2023-08-05,Electronics,1478.1,成都
100048,26,2023-11-30,Electronics,,深圳
104082,196,2023-10-12,Electronics,1420.57,成都
103572,337,2023-10-15,Electronics,1673.58,杭州
102142,74,2023-06-08,Electronics,1002.84,西安
102319,66,2023-11-14,Food,116.54,武汉
100201,489,2023-06-12,Books,1746.04,北京
103673,202,2023-06-07,Electronics,657.24,西安
100304,171,2023-02-11,Clothing,1834.33,杭州
104467,246,2023-04-27,Electronics,1067.27,深圳
104643,43,2023-09-09,Books,1074.17,广州
103672,407,2023-01-20,Electronics,1678.74,深圳
102910,447,2023-12-16,Clothing,1203.44,广州
100123,10,2023-10-04,Electronics,1999.82,成都
103897,392,2023-06-11,Electronics,786.39,上海
104440,284,2023-06-16,Clothing,370.08,杭州
104897,419,2023-07-27,Books,1404.68,上海
104139,261,2023-02-14,Food,378.88,武汉
104160,2,2023-02-27,Food,1822.94,北京
103308,481,2023-07-09,Electronics,622.93,西安
101536,11,2023-01-12,Clothing,1814.62,西安
103829,485,2023-07-02,,1146.46,西安
102810,94,2023-01-08,Clothing,1272.91,深圳
103676,419,2023-08-03,Books,1458.4,上海
103569,498,2023-01-16,Books,356.09,深圳
104529,413,2023-10-11,Electronics,1579.78,武汉
101361,95,2023-07-09,Books,1410.77,北京
103059,363,2023-10-31,Clothing,,深圳
103704,363,2023-10-06,Electronics,1476.72,深圳
104201,337,2023-07-07,Books,135.88,杭州
100091,369,2023-06-03,Food,1337.12,成都
100197,446,2023-02-21,Books,208.43,西安
104297,212,2023-02-24,Clothing,1852.06,北京
101109,58,2023-12-10,Books,852.85,成都
101907,313,2023-01-30,Food,1747.42,上海
102986,162,2023-11-09,Electronics,1355.62,上海
100491,152,2023-03-20,Clothing,666.43,武汉
102597,454,2023-11-02,Clothing,1903.47,广州
102623,433,2023-10-01,Food,232.23,广州
101456,206,2023-12-22,Electronics,1485.45,广州
101098,214,2023-03-03,Clothing,1497.88,北京
102445,215,2023-05-15,Books,1488.28,广州
101280,411,2023-02-20,Food,1312.14,武汉
101835,429,2023-11-22,Electronics,787.33,杭州
100712,361,2023-01-16,Books,1885.46,广州
103326,215,2023-05-01,Food,,深圳
100940,320,2023-12-04,Food,343.77,成都
104247,450,2023-07-29,Food,44.18,广州
103069,152,2023-02-01,Clothing,1051.77,杭州
101769,326,2023-05-06,Electronics,1528.53,深圳
102492,114,2023-10-21,Clothing,1076.67,上海
104512,469,2023-05-08,Food,362.41,上海
101615,472,2023-11-05,Books,271.01,杭州
102122,245,2023-06-10,Books,1656.23,广州
103811,414,2023-10-29,Food,1296.7,西安
103268,310,2023-07-31,Books,758.13,成都
102314,280,2023-04-04,Books,1566.99,武汉
102184,54,2023-09-12,Electronics,1270.72,北京
102144,296,2023-07-06,Food,187.57,广州
101595,447,2023-12-11,Electronics,873.26,北京
101328,214,2023-12-22,Books,1387.79,深圳
101825,328,2023-12-22,Books,768.5,武汉
100096,239,2023-08-15,Books,1354.5,西安
102140,21,2023-12-31,Books,485.83,上海
104130,208,2023-01-15,Food,1960.47,杭州
100926,188,2023-10-28,Electronics,1038.16,武汉
104424,194,2023-03-14,Clothing,242.49,成都
101030,409,2023-05-30,Clothing,1595.57,成都
100647,13,2023-04-30,,1275.52,北京
103675,374,2023-03-30,Food,1242.57,深圳
103652,387,2023-07-19,Books,1458.1,成都
100113,278,2023-08-27,Books,133.91,武汉
104618,415,2023-03-13,Electronics,1380.55,广州
103916,147,2023-10-03,Books,1367.52,上海
103690,92,2023-09-15,Clothing,616.04,上海
101889,130,2023-12-21,Food,1006.29,武汉
103546,38,2023-06-14,Clothing,208.89,广州
103614,241,2023-10-01,Electronics,,西安
101255,18,2023-01-20,Books,1412.72,上海
104126,485,2023-08-24,Clothing,1779.04,北京
101012,335,2023-05-30,Food,1214.72,武汉
104516,210,2023-05-16,Electronics,1950.87,上海
104006,143,2023-08-30,Electronics,832.71,上海
101066,398,2023-11-14,Clothing,648.18,上海
104052,246,2023-09-14,Food,1391.83,广州
102964,417,2023-07-18,Electronics,1715.44,北京
100772,372,2023-10-14,Clothing,1894.38,成都
103437,354,2023-02-09,Electronics,1134.67,广州
100177,417,2023-10-09,Electronics,915.1,成都
102150,318,2023-11-26,Electronics,1484.67,深圳
104565,62,2023-01-13,Food,639.26,
100363,356,2023-09-09,Clothing,254.05,上海
102136,454,2023-11-17,Electronics,1906.11,深圳
103730,226,2023-02-05,Clothing,120.32,深圳
102011,102,2023-02-13,Clothing,827.33,西安
101941,12,2023-10-08,Books,681.45,西安
102370,103,2023-06-21,Electronics,287.18,成都
103377,9,2023-12-07,Food,1300.95,武汉
102714,300,2023-10-25,Books,933.9,北京
102326,369,2023-01-04,Books,1251.09,深圳
104200,340,2023-07-24,Clothing,1146.11,西安
101985,302,2023-09-08,Electronics,1062.63,杭州
101492,259,2023-06-03,Books,1330.28,成都
103947,59,2023-01-24,Electronics,1020.77,西安
101516,494,2023-05-23,Clothing,732.37,成都
101218,45,2023-08-07,Books,366.18,西安
100709,410,2023-01-18,Food,49.96,杭州
104073,456,2023-01-13,Clothing,12.18,西安
101317,125,2023-12-26,Clothing,38.59,北京
103798,288,2023-01-03,Food,405.94,深圳
102285,448,2023-05-07,Books,227.68,北京
102110,340,2023-10-25,Electronics,958.88,广州
103284,453,2023-08-13,Books,872.48,北京
101397,317,2023-04-23,Books,721.21,成都
102811,83,2023-07-23,Food,33.31,西安
103590,28,2023-08-21,Books,1549.57,深圳
100280,37,2023-07-23,Electronics,878.08,西安
100735,76,2023-10-18,Electronics,1850.61,
104165,159,2023-04-06,Food,931.6,深圳
103151,318,2023-10-29,Books,1274.09,北京
102422,105,2023-06-16,Food,1659.98,武汉
103420,146,2023-05-24,Clothing,,北京
101593,320,2023-05-16,Food,1933.77,广州
104137,65,2023-02-10,Clothing,693.08,成都
104960,211,2023-03-19,Clothing,1921.85,深圳
103497,134,2023-11-17,Food,1924.68,广州
104278,275,2023-07-07,Electronics,335.11,杭州
104840,45,2023-05-28,Clothing,1192.1,北京
100659,209,2023-03-03,Food,1929.62,深圳
104181,404,2023-03-03,Clothing,1661.23,深圳
102410,401,2023-12-01,Electronics,257.37,成都
102471,457,2023-01-20,Books,209.87,成都
102143,161,2023-03-28,Food,331.33,杭州
102907,3,2023-06-17,Books,619.47,成都
100001,115,2023-03-13,Electronics,1356.63,上海
102790,306,2023-04-18,Food,749.69,武汉
104015,100,2023-10-29,Clothing,1979.56,杭州
100320,284,2023-02-22,Electronics,577.28,广州
100318,495,2023-03-24,Clothing,1604.51,广州
102993,84,2023-08-01,Electronics,,武汉
101553,477,2023-06-23,Books,272.52,成都
103451,89,2023-03-22,Clothing,1477.58,广州
102351,373,2023-07-16,Books,1845.53,北京
102112,40,2023-01-07,Books,307.94,广州
103788,279,2023-01-07,Electronics,1626.55,成都
100109,321,2023-05-03,Food,885.35,杭州
101522,475,2023-05-11,Food,189.6,深圳
102716,227,2023-02-12,Books,402.82,深圳
104985,169,2023-11-14,Clothing,120.67,广州
101403,190,2023-07-17,Food,34.26,成都
100289,121,2023-02-22,Clothing,519.38,广州
100875,59,2023-12-09,Food,896.88,深圳
103743,489,2023-04-18,Electronics,55.45,广州
104702,459,2023-06-02,Clothing,782.91,北京
